kind,state,t,value
mean_abs_error,$\delta$,0.08308308571577072,0.04575064033269882
mean_abs_residual,$\delta$,0.0831831842660904,0.039284802973270416
mean_abs_error,$\delta$,0.0831831842660904,0.045744944363832474
mean_abs_residual,$\delta$,0.08328328281641006,0.039281412959098816
mean_abs_error,$\delta$,0.08328328281641006,0.045739248394966125
mean_abs_residual,$\delta$,0.08338338136672974,0.03927803412079811
mean_abs_error,$\delta$,0.08338338136672974,0.045733559876680374
mean_abs_residual,$\delta$,0.08348348736763,0.03927464783191681
mean_abs_error,$\delta$,0.08348348736763,0.04572786018252373
mean_abs_residual,$\delta$,0.08358358591794968,0.03927126154303551
mean_abs_error,$\delta$,0.08358358591794968,0.04572216421365738
mean_abs_residual,$\delta$,0.08368368446826935,0.039267875254154205
mean_abs_error,$\delta$,0.08368368446826935,0.045716479420661926
mean_abs_residual,$\delta$,0.08378378301858902,0.0392644889652729
mean_abs_error,$\delta$,0.08378378301858902,0.04571078345179558
mean_abs_residual,$\delta$,0.08388388901948929,0.0392611064016819
mean_abs_error,$\delta$,0.08388388901948929,0.04570509493350983
mean_abs_residual,$\delta$,0.08398398756980896,0.0392577201128006
mean_abs_error,$\delta$,0.08398398756980896,0.045699406415224075
mean_abs_residual,$\delta$,0.08408408612012863,0.039254337549209595
mean_abs_error,$\delta$,0.08408408612012863,0.045693717896938324
mean_abs_residual,$\delta$,0.0841841846704483,0.039250947535037994
mean_abs_error,$\delta$,0.0841841846704483,0.04568803310394287
mean_abs_residual,$\delta$,0.08428428322076797,0.03924756124615669
mean_abs_error,$\delta$,0.08428428322076797,0.04568234086036682
mean_abs_residual,$\delta$,0.08438438922166824,0.03924417495727539
mean_abs_error,$\delta$,0.08438438922166824,0.04567665606737137
mean_abs_residual,$\delta$,0.08448448777198792,0.03924079239368439
mean_abs_error,$\delta$,0.08448448777198792,0.04567096754908562
mean_abs_residual,$\delta$,0.08458458632230759,0.039237409830093384
mean_abs_error,$\delta$,0.08458458632230759,0.045665279030799866
mean_abs_residual,$\delta$,0.08468468487262726,0.03923402354121208
mean_abs_error,$\delta$,0.08468468487262726,0.04565959796309471
mean_abs_residual,$\delta$,0.08478478342294693,0.03923064097762108
mean_abs_error,$\delta$,0.08478478342294693,0.04565390571951866
mean_abs_residual,$\delta$,0.0848848894238472,0.03922725468873978
mean_abs_error,$\delta$,0.0848848894238472,0.045648228377103806
mean_abs_residual,$\delta$,0.08498498797416687,0.039223868399858475
mean_abs_error,$\delta$,0.08498498797416687,0.04564254730939865
mean_abs_residual,$\delta$,0.08508508652448654,0.03922048956155777
