kind,state,ic_index,value
error_rms,$\omega$,78,0.2683177888393402
residual_rms,$\omega$,79,0.698666512966156
error_rms,$\omega$,79,0.11306463181972504
residual_rms,$\omega$,80,1.2913962602615356
error_rms,$\omega$,80,0.07304173707962036
residual_rms,$\omega$,81,0.9239163398742676
error_rms,$\omega$,81,0.19102856516838074
residual_rms,$\omega$,82,2.9333693981170654
error_rms,$\omega$,82,0.25284242630004883
residual_rms,$\omega$,83,0.9150384068489075
error_rms,$\omega$,83,0.11703578382730484
residual_rms,$\omega$,84,1.3308217525482178
error_rms,$\omega$,84,0.1528112292289734
residual_rms,$\omega$,85,0.45214173197746277
error_rms,$\omega$,85,0.21832746267318726
residual_rms,$\omega$,86,1.7598836421966553
error_rms,$\omega$,86,0.42267608642578125
residual_rms,$\omega$,87,2.3765292167663574
error_rms,$\omega$,87,0.18741269409656525
residual_rms,$\omega$,88,2.113896369934082
error_rms,$\omega$,88,0.13791635632514954
residual_rms,$\omega$,89,2.963031053543091
error_rms,$\omega$,89,0.20460250973701477
residual_rms,$\omega$,90,0.12179285287857056
error_rms,$\omega$,90,0.2334333211183548
residual_rms,$\omega$,91,2.9019386768341064
error_rms,$\omega$,91,0.2530459463596344
residual_rms,$\omega$,92,1.7160344123840332
error_rms,$\omega$,92,0.09430276602506638
residual_rms,$\omega$,93,1.9299499988555908
error_rms,$\omega$,93,0.1783665120601654
residual_rms,$\omega$,94,1.5541126728057861
error_rms,$\omega$,94,0.14202076196670532
residual_rms,$\omega$,95,1.1358555555343628
error_rms,$\omega$,95,0.07650983333587646
residual_rms,$\omega$,96,1.4671778678894043
error_rms,$\omega$,96,0.18574181199073792
residual_rms,$\omega$,97,0.7635253667831421
error_rms,$\omega$,97,0.09393883496522903
residual_rms,$\omega$,98,1.1393262147903442
error_rms,$\omega$,98,0.13756147027015686
residual_rms,$\omega$,99,1.621461272239685
error_rms,$\omega$,99,0.1587907075881958
residual_rms,$\omega$,100,1.7634308338165283
error_rms,$\omega$,100,0.11859217286109924
residual_rms,$\omega$,101,1.714768409729004
error_rms,$\omega$,101,0.40221846103668213
residual_rms,$\omega$,102,1.8853271007537842
error_rms,$\omega$,102,0.23167093098163605
residual_rms,$\omega$,103,2.4615516662597656
error_rms,$\omega$,103,0.16685202717781067
residual_rms,$\omega$,104,0.6201364398002625
error_rms,$\omega$,104,0.302031934261322
residual_rms,$\omega$,105,2.1902198791503906
error_rms,$\omega$,105,0.45898300409317017
residual_rms,$\omega$,106,1.2526607513427734
error_rms,$\omega$,106,0.0969504863023758
residual_rms,$\omega$,107,2.3238189220428467
error_rms,$\omega$,107,0.22229214012622833
residual_rms,$\omega$,108,2.5559535026550293
error_rms,$\omega$,108,0.18692970275878906
residual_rms,$\omega$,109,3.4796173572540283
error_rms,$\omega$,109,0.30081892013549805
residual_rms,$\omega$,110,2.694898843765259
