state,t,mean_signed_error,mean_signed_intres,mean_signed_diff
$\omega$,0.03343343362212181,-0.04290522262454033,0.03358623385429382,-0.07649146020412445
$\omega$,0.03353353217244148,-0.04322730377316475,0.03368295356631279,-0.07691026479005814
$\omega$,0.03363363444805145,-0.04354884475469589,0.03377965837717056,-0.07732851058244705
$\omega$,0.033733732998371124,-0.043869808316230774,0.033876337110996246,-0.07774614542722702
$\omega$,0.033833835273981094,-0.04419022426009178,0.03397299349308014,-0.07816321402788162
$\omega$,0.033933933824300766,-0.044510070234537125,0.03406962752342224,-0.07857969403266907
$\omega$,0.03403403237462044,-0.0448293536901474,0.03416624292731285,-0.07899559289216995
$\omega$,0.03413413465023041,-0.0451480858027935,0.03426284343004227,-0.07941092550754547
$\omega$,0.03423423320055008,-0.04546625539660454,0.034359410405159,-0.07982567697763443
$\omega$,0.03433433547616005,-0.0457838773727417,0.03445596992969513,-0.08023983985185623
$\omega$,0.03443443402647972,-0.046100929379463196,0.034552495926618576,-0.08065342903137207
$\omega$,0.03453453630208969,-0.046417441219091415,0.03464900329709053,-0.08106644451618195
$\omega$,0.03463463485240936,-0.04673338308930397,0.03474549949169159,-0.08147889375686646
$\omega$,0.034734733402729034,-0.04704877361655235,0.03484196215867996,-0.08189074695110321
$\omega$,0.034834835678339005,-0.04736362025141716,0.03493840619921684,-0.082302026450634
$\omega$,0.034934934228658676,-0.0476779043674469,0.03503483161330223,-0.08271274715662003
$\omega$,0.035035036504268646,-0.04799164831638336,0.03513123840093613,-0.08312289416790009
$\omega$,0.03513513505458832,-0.04830482602119446,0.03522762283682823,-0.0835324376821518
$\omega$,0.03523523360490799,-0.04861745238304138,0.03532398119568825,-0.08394143730401993
$\omega$,0.03533533588051796,-0.04892953857779503,0.03542032092809677,-0.0843498706817627
$\omega$,0.03543543443083763,-0.04924106225371361,0.0355166420340538,-0.08475770056247711
$\omega$,0.0355355367064476,-0.04955204948782921,0.03561294451355934,-0.08516499400138855
$\omega$,0.03563563525676727,-0.04986248165369034,0.03570921719074249,-0.08557169139385223
$\omega$,0.03573573753237724,-0.050172366201877594,0.03580547869205475,-0.08597785234451294
$\omega$,0.035835836082696915,-0.05048169568181038,0.03590171039104462,-0.0863834097981453
$\omega$,0.035935934633016586,-0.05079048499464989,0.03599792346358299,-0.08678840845823288
$\omega$,0.036036036908626556,-0.05109872668981552,0.036094117909669876,-0.0871928483247757
$\omega$,0.03613613545894623,-0.05140642821788788,0.03619028627872467,-0.08759672194719315
$\omega$,0.0362362377345562,-0.05171358212828636,0.03628643974661827,-0.08800001442432404
$\omega$,0.03633633628487587,-0.05202018842101097,0.03638256713747978,-0.08840275555849075
$\omega$,0.03643643483519554,-0.05232624709606171,0.0364786759018898,-0.08880492299795151
$\omega$,0.03653653711080551,-0.05263178050518036,0.03657476603984833,-0.08920655399560928
$\omega$,0.03663663566112518,-0.05293675512075424,0.03667082265019417,-0.08960758149623871
$\omega$,0.03673673793673515,-0.05324118956923485,0.03676687180995941,-0.09000806510448456
$\omega$,0.036836836487054825,-0.05354508385062218,0.036862894892692566,-0.09040798246860504
$\omega$,0.036936938762664795,-0.05384845286607742,0.036958903074264526,-0.09080736339092255
$\omega$,0.03703703731298447,-0.0541512630879879,0.0370548814535141,-0.0912061408162117
$\omega$,0.03713713586330414,-0.0544535368680954,0.03715083748102188,-0.09160437434911728
$\omega$,0.03723723813891411,-0.054755277931690216,0.03724677488207817,-0.09200205653905869
$\omega$,0.03733733668923378,-0.05505647510290146,0.03734268993139267,-0.09239916503429413
$\omega$,0.03743743896484375,-0.05535715073347092,0.03743859380483627,-0.09279573708772659
$\omega$,0.03753753751516342,-0.055657271295785904,0.03753446415066719,-0.0931917354464531
$\omega$,0.03763763606548309,-0.055956851691007614,0.03763031214475632,-0.09358716756105423
$\omega$,0.03773773834109306,-0.056255921721458435,0.03772614896297455,-0.09398207068443298
$\omega$,0.037837836891412735,-0.056554440408945084,0.03782195970416069,-0.09437641501426697
$\omega$,0.037937939167022705,-0.05685243010520935,0.03791775181889534,-0.09477018564939499
$\omega$,0.03803803771734238,-0.05714988335967064,0.0380135215818882,-0.09516340494155884
$\omega$,0.03813813999295235,-0.05744681507349014,0.038109272718429565,-0.09555608779191971
$\omega$,0.03823823854327202,-0.057743195444345474,0.038204990327358246,-0.09594818949699402
$\omega$,0.03833833709359169,-0.05803905427455902,0.03830069676041603,-0.09633974730968475
$\omega$,0.03843843936920166,-0.05833438038825989,0.03839638829231262,-0.09673076868057251
$\omega$,0.03853853791952133,-0.05862917751073837,0.03849204257130623,-0.0971212163567543
$\omega$,0.0386386401951313,-0.058923445641994476,0.03858769312500954,-0.09751112014055252
$\omega$,0.038738738745450974,-0.0592171810567379,0.03868331015110016,-0.09790048748254776
$\omega$,0.038838837295770645,-0.05951039493083954,0.03877890855073929,-0.09828929603099823
$\omega$,0.038938939571380615,-0.0598030760884285,0.038874492049217224,-0.09867756068706512
$\omega$,0.03903903812170029,-0.060095224529504776,0.038970042020082474,-0.09906528145074844
$\omega$,0.03913914039731026,-0.06038687378168106,0.039065584540367126,-0.09945245087146759
$\omega$,0.03923923894762993,-0.06067795678973198,0.03916109725832939,-0.09983906894922256
$\omega$,0.0393393374979496,-0.060968536883592606,0.039256587624549866,-0.10022512078285217
$\omega$,0.03943943977355957,-0.061258599162101746,0.039352066814899445,-0.1006106585264206
$\omega$,0.03953953832387924,-0.061548128724098206,0.03944750875234604,-0.10099563747644424
$\omega$,0.03963964059948921,-0.06183714047074318,0.039542943239212036,-0.10138008743524551
$\omega$,0.039739739149808884,-0.06212562695145607,0.039638351649045944,-0.10176398605108261
$\omega$,0.039839841425418854,-0.062413591891527176,0.03973373770713806,-0.10214734077453613
$\omega$,0.039939939975738525,-0.0627010315656662,0.039829105138778687,-0.10253014415502548
$\omega$,0.0400400385260582,-0.06298794597387314,0.03992445021867752,-0.10291240364313126
$\omega$,0.04014014080166817,-0.06327436119318008,0.040019772946834564,-0.10329413414001465
$\omega$,0.04024023935198784,-0.06356023997068405,0.040115080773830414,-0.10367530584335327
$\omega$,0.04034034162759781,-0.06384561210870743,0.040210362523794174,-0.1040559858083725
$\omega$,0.04044044017791748,-0.06413045525550842,0.040305618196725845,-0.10443606227636337
$\omega$,0.04054053872823715,-0.06441476941108704,0.04040085896849632,-0.10481562465429306
$\omega$,0.04064064100384712,-0.06469858437776566,0.04049607738852501,-0.10519466549158096
$\omega$,0.040740739554166794,-0.06498187780380249,0.040591273456811905,-0.1055731475353241
$\omega$,0.040840841829776764,-0.06526467204093933,0.04068644344806671,-0.10595111548900604
$\omega$,0.040940940380096436,-0.0655469223856926,0.040781598538160324,-0.10632853209972382
$\omega$,0.041041042655706406,-0.06582868099212646,0.040876735001802444,-0.10670541971921921
$\omega$,0.04114114120602608,-0.06610990315675735,0.04097185283899307,-0.10708175599575043
$\omega$,0.04124123975634575,-0.06639063358306885,0.041066937148571014,-0.10745756328105927
$\omega$,0.04134134203195572,-0.06667084246873856,0.04116201400756836,-0.10783284157514572
$\omega$,0.04144144058227539,-0.06695052981376648,0.04125705733895302,-0.108207568526268
$\omega$,0.04154154285788536,-0.06722971796989441,0.04135208576917648,-0.10858180373907089
$\omega$,0.04164164140820503,-0.06750838458538055,0.04144709184765816,-0.10895548015832901
$\omega$,0.041741739958524704,-0.06778654456138611,0.04154207184910774,-0.10932863503694534
$\omega$,0.041841842234134674,-0.06806421279907227,0.04163704067468643,-0.1097012534737587
$\omega$,0.041941940784454346,-0.06834135204553604,0.041731975972652435,-0.11007332801818848
$\omega$,0.042042043060064316,-0.06861799210309982,0.04182690009474754,-0.11044488847255707
$\omega$,0.04214214161038399,-0.06889411062002182,0.04192179813981056,-0.11081592738628387
$\omega$,0.04224224388599396,-0.06916973739862442,0.04201668128371239,-0.11118640750646591
$\omega$,0.04234234243631363,-0.06944485008716583,0.042111534625291824,-0.11155638843774796
$\omega$,0.0424424409866333,-0.06971945613622665,0.04220636934041977,-0.11192581802606583
$\omega$,0.04254254326224327,-0.06999356299638748,0.04230118170380592,-0.1122947409749031
$\omega$,0.04264264181256294,-0.07026715576648712,0.042395979166030884,-0.11266312748193741
$\omega$,0.04274274408817291,-0.07054026424884796,0.042490750551223755,-0.11303100734949112
$\omega$,0.042842842638492584,-0.07081284373998642,0.04258550703525543,-0.11339835077524185
$\omega$,0.042942941188812256,-0.07108493149280548,0.04268022999167442,-0.1137651652097702
$\omega$,0.043043043464422226,-0.07135652750730515,0.04277493804693222,-0.11413147300481796
$\omega$,0.0431431420147419,-0.07162759453058243,0.04286962375044823,-0.11449722945690155
$\omega$,0.04324324429035187,-0.0718981996178627,0.04296429082751274,-0.11486250162124634
$\omega$,0.04334334284067154,-0.07216828316450119,0.04305893927812576,-0.11522719264030457
$\omega$,0.04344344511628151,-0.07243786007165909,0.043153561651706696,-0.11559142172336578
$\omega$,0.04354354366660118,-0.0727069303393364,0.043248165398836136,-0.11595510691404343
$\omega$,0.04364364221692085,-0.0729755237698555,0.04334274306893349,-0.11631826311349869
$\omega$,0.04374374449253082,-0.07324361801147461,0.043437305837869644,-0.11668092757463455
$\omega$,0.043843843042850494,-0.07351120561361313,0.04353184625506401,-0.11704305559396744
$\omega$,0.043943945318460464,-0.07377830147743225,0.043626364320516586,-0.11740466952323914
$\omega$,0.044044043868780136,-0.07404489815235138,0.04372085630893707,-0.11776575446128845
$\omega$,0.04414414241909981,-0.07431098818778992,0.043815337121486664,-0.11812632530927658
$\omega$,0.04424424469470978,-0.07457660883665085,0.04390978813171387,-0.11848637461662292
$\omega$,0.04434434324502945,-0.07484171539545059,0.04400422424077988,-0.11884593218564987
$\omega$,0.04444444552063942,-0.07510633766651154,0.0440986342728138,-0.11920497566461563
$\omega$,0.04454454407095909,-0.07537045329809189,0.044193025678396225,-0.11956348270177841
$\omega$,0.04464464634656906,-0.07563409954309464,0.04428739473223686,-0.1199214830994606
$\omega$,0.04474474489688873,-0.0758972242474556,0.044381748884916306,-0.1202789694070816
$\omega$,0.044844843447208405,-0.07615985721349716,0.044476062059402466,-0.12063594162464142
$\omega$,0.044944945722818375,-0.07642202079296112,0.044570378959178925,-0.12099241465330124
$\omega$,0.045045044273138046,-0.07668368518352509,0.0446646548807621,-0.12134834378957748
$\omega$,0.045145146548748016,-0.07694487273693085,0.04475891962647438,-0.12170378863811493
$\omega$,0.04524524509906769,-0.07720556110143661,0.04485315829515457,-0.12205870449542999
$\omega$,0.04534534364938736,-0.07746574282646179,0.04494737461209297,-0.12241312861442566
$\omega$,0.04544544592499733,-0.07772547006607056,0.04504157975316048,-0.12276703864336014
$\omega$,0.045545544475317,-0.07798468321561813,0.045135755091905594,-0.12312044203281403
$\omega$,0.04564564675092697,-0.07824341952800751,0.04522991180419922,-0.12347333878278732
$\omega$,0.04574574530124664,-0.07850167155265808,0.04532404989004135,-0.12382572144269943
$\omega$,0.04584584757685661,-0.07875944674015045,0.045418161898851395,-0.12417760491371155
$\omega$,0.045945946127176285,-0.07901671528816223,0.04551225155591965,-0.12452897429466248
$\omega$,0.046046044677495956,-0.07927350699901581,0.04560632258653641,-0.12487982958555222
$\omega$,0.046146146953105927,-0.07952983677387238,0.045700378715991974,-0.12523020803928375
$\omega$,0.0462462455034256,-0.07978565245866776,0.04579440504312515,-0.1255800575017929
$\omega$,0.04634634777903557,-0.08004099130630493,0.04588841274380684,-0.12592941522598267
$\omega$,0.04644644632935524,-0.08029584586620331,0.045982398092746735,-0.12627825140953064
$\omega$,0.04654654487967491,-0.08055023849010468,0.04607636108994484,-0.1266266107559204
$\omega$,0.04664664715528488,-0.08080414682626724,0.04617030546069145,-0.1269744485616684
$\omega$,0.04674674570560455,-0.08105757087469101,0.046264227479696274,-0.12732179462909698
$\omega$,0.04684684798121452,-0.08131051063537598,0.0463581383228302,-0.12766864895820618
$\omega$,0.046946946531534195,-0.08156297355890274,0.04645201191306114,-0.12801498174667358
$\omega$,0.047047048807144165,-0.08181494474411011,0.04654587432742119,-0.1283608376979828
$\omega$,0.04714714735746384,-0.08206646144390106,0.046639710664749146,-0.1287061721086502
$\omega$,0.04724724590778351,-0.08231747895479202,0.046733517199754715,-0.12905101478099823
$\omega$,0.04734734818339348,-0.08256803452968597,0.046827320009469986,-0.12939536571502686
$\omega$,0.04744744673371315,-0.08281812071800232,0.04692109674215317,-0.1297391951084137
$\omega$,0.04754754900932312,-0.08306771516799927,0.04701484739780426,-0.13008256256580353
$\omega$,0.04764764755964279,-0.08331684023141861,0.04710857942700386,-0.13042542338371277
$\omega$,0.04774774610996246,-0.08356547355651855,0.04720228165388107,-0.13076777756214142
$\omega$,0.047847848385572433,-0.08381366729736328,0.04729597270488739,-0.13110962510108948
$\omega$,0.047947946935892105,-0.08406134694814682,0.047389645129442215,-0.13145101070404053
$\omega$,0.048048049211502075,-0.08430858701467514,0.04748329147696495,-0.1317918747663498
$\omega$,0.04814814776182175,-0.08455534279346466,0.047576915472745895,-0.13213224709033966
$\omega$,0.04824825003743172,-0.08480162918567657,0.04767051711678505,-0.13247215747833252
$\omega$,0.04834834858775139,-0.08504744619131088,0.04776410758495331,-0.1328115463256836
$\omega$,0.04844844713807106,-0.08529277890920639,0.047857657074928284,-0.13315045833587646
$\omega$,0.04854854941368103,-0.08553766459226608,0.04795120283961296,-0.13348886370658875
$\omega$,0.0486486479640007,-0.08578205853700638,0.04804471507668495,-0.13382677733898163
$\omega$,0.04874875023961067,-0.08602599799633026,0.048138223588466644,-0.1341642141342163
$\omega$,0.048848848789930344,-0.08626944571733475,0.048231691122055054,-0.1345011442899704
$\omega$,0.048948947340250015,-0.08651243895292282,0.04832514747977257,-0.1348375827074051
$\omega$,0.049049049615859985,-0.08675497770309448,0.04841857776045799,-0.13517357409000397
$\omega$,0.04914914816617966,-0.08699705451726913,0.04851199686527252,-0.13550904393196106
$\omega$,0.04924925044178963,-0.08723865449428558,0.048605386167764664,-0.13584403693675995
$\omega$,0.0493493489921093,-0.08747978508472443,0.048698749393224716,-0.13617853820323944
$\omega$,0.04944945126771927,-0.08772045373916626,0.04879210144281387,-0.13651256263256073
$\omega$,0.04954954981803894,-0.08796066045761108,0.04888543114066124,-0.13684608042240143
$\omega$,0.04964964836835861,-0.0882003903388977,0.04897873476147652,-0.13717913627624512
$\omega$,0.04974975064396858,-0.08843967318534851,0.04907201603055,-0.13751168549060822
$\omega$,0.049849849194288254,-0.08867849409580231,0.049165282398462296,-0.1378437727689743
$\omega$,0.049949951469898224,-0.0889168456196785,0.0492585226893425,-0.138175368309021
$\omega$,0.050050050020217896,-0.08915472775697708,0.04935174807906151,-0.1385064721107483
