kind,state,ic_index,value
residual_rms,delta,296,0.017648588865995407
error_rms,delta,296,0.0005949900369159877
residual_rms,delta,297,0.017163187265396118
error_rms,delta,297,0.0009205026435665786
residual_rms,delta,298,0.01593414694070816
error_rms,delta,298,0.0005513681098818779
residual_rms,delta,299,0.01798536628484726
error_rms,delta,299,0.0006121554761193693
residual_rms,delta,300,0.016484756022691727
error_rms,delta,300,0.000576909224037081
residual_rms,delta,301,0.017810722813010216
error_rms,delta,301,0.0005421973182819784
residual_rms,delta,302,0.014735306613147259
error_rms,delta,302,0.0004431510460563004
residual_rms,delta,303,0.019159063696861267
error_rms,delta,303,0.0003922967007383704
residual_rms,delta,304,0.014149809256196022
error_rms,delta,304,0.0006789916660636663
residual_rms,delta,305,0.021843288093805313
error_rms,delta,305,0.0018637593602761626
residual_rms,delta,306,0.014963277615606785
error_rms,delta,306,0.001057781744748354
residual_rms,delta,307,0.014492053538560867
error_rms,delta,307,0.0009302652906626463
residual_rms,delta,308,0.016982104629278183
error_rms,delta,308,0.0010272716172039509
residual_rms,delta,309,0.017061816528439522
error_rms,delta,309,0.0009231807780452073
residual_rms,delta,310,0.01709483005106449
error_rms,delta,310,0.0009061120799742639
residual_rms,delta,311,0.01709994487464428
error_rms,delta,311,0.0008408483117818832
residual_rms,delta,312,0.0178135447204113
error_rms,delta,312,0.0008171473164111376
residual_rms,delta,313,0.01732376217842102
error_rms,delta,313,0.0012221987126395106
residual_rms,delta,314,0.01583610475063324
error_rms,delta,314,0.0006239810609258711
residual_rms,delta,315,0.016939684748649597
error_rms,delta,315,0.0005633190157823265
residual_rms,delta,316,0.01684344932436943
error_rms,delta,316,0.0012490218505263329
residual_rms,delta,317,0.019423706457018852
error_rms,delta,317,0.0006510249222628772
residual_rms,delta,318,0.016043324023485184
error_rms,delta,318,0.0008465673308819532
residual_rms,delta,319,0.01784074679017067
error_rms,delta,319,0.0006320400862023234
residual_rms,delta,320,0.01413269154727459
error_rms,delta,320,0.001571735949255526
residual_rms,delta,321,0.021288560703396797
error_rms,delta,321,0.0008647007052786648
residual_rms,delta,322,0.01826598308980465
error_rms,delta,322,0.0005448544397950172
residual_rms,delta,323,0.016489122062921524
error_rms,delta,323,0.00030480907298624516
residual_rms,delta,324,0.01743401400744915
error_rms,delta,324,0.000893406686373055
residual_rms,delta,325,0.0136106563732028
error_rms,delta,325,0.0011488981544971466
residual_rms,delta,326,0.0171302892267704
error_rms,delta,326,0.0008785927784629166
residual_rms,delta,327,0.019472187384963036
error_rms,delta,327,0.0008972755749709904
residual_rms,delta,328,0.017687898129224777
error_rms,delta,328,0.0010986316483467817
residual_rms,delta,329,0.016665499657392502
error_rms,delta,329,0.0006525142816826701
residual_rms,delta,330,0.01725250855088234
error_rms,delta,330,0.0003973541606683284
residual_rms,delta,331,0.01554011832922697
error_rms,delta,331,0.0009277252829633653
residual_rms,delta,332,0.017210666090250015
error_rms,delta,332,0.0011920771794393659
residual_rms,delta,333,0.021225811913609505
error_rms,delta,333,0.0009336929069831967
residual_rms,delta,334,0.015873201191425323
error_rms,delta,334,0.0005242899642325938
residual_rms,delta,335,0.015428990125656128
error_rms,delta,335,0.0010431737173348665
residual_rms,delta,336,0.018843552097678185
error_rms,delta,336,0.0007731473306193948
residual_rms,delta,337,0.017252620309591293
error_rms,delta,337,0.00040630646981298923
residual_rms,delta,338,0.015257244929671288
error_rms,delta,338,0.0014811982400715351
residual_rms,delta,339,0.01635947823524475
error_rms,delta,339,0.0006385103333741426
residual_rms,delta,340,0.014320512302219868
error_rms,delta,340,0.0007865464431233704
residual_rms,delta,341,0.015325130894780159
error_rms,delta,341,0.0005730962730012834
residual_rms,delta,342,0.017068881541490555
error_rms,delta,342,0.0010646282462403178
residual_rms,delta,343,0.01490726601332426
error_rms,delta,343,0.0011484415736049414
residual_rms,delta,344,0.0162021704018116
error_rms,delta,344,0.0008078184328041971
residual_rms,delta,345,0.01702027954161167
error_rms,delta,345,0.0004932188894599676
residual_rms,delta,346,0.016507884487509727
error_rms,delta,346,0.0007971801678650081
residual_rms,delta,347,0.014649566262960434
error_rms,delta,347,0.0004939595819450915
residual_rms,delta,348,0.015643946826457977
error_rms,delta,348,0.0005570068024098873
