kind,state,t,value
mean_abs_error,delta,0.039839841425418854,0.00028827134519815445
mean_abs_residual,delta,0.0400400385260582,0.004986067768186331
mean_abs_error,delta,0.0400400385260582,0.0002884676505345851
mean_abs_residual,delta,0.04024023935198784,0.005069379229098558
mean_abs_error,delta,0.04024023935198784,0.00028867096989415586
mean_abs_residual,delta,0.04044044017791748,0.005155170802026987
mean_abs_error,delta,0.04044044017791748,0.00028884995845146477
mean_abs_residual,delta,0.04064064100384712,0.005243088584393263
mean_abs_error,delta,0.04064064100384712,0.0002890220785047859
mean_abs_residual,delta,0.040840841829776764,0.005333673674613237
mean_abs_error,delta,0.040840841829776764,0.0002891796757467091
mean_abs_residual,delta,0.041041042655706406,0.005426602903753519
mean_abs_error,delta,0.041041042655706406,0.00028934047440998256
mean_abs_residual,delta,0.04124123975634575,0.00552161131054163
mean_abs_error,delta,0.04124123975634575,0.0002894883509725332
mean_abs_residual,delta,0.04144144058227539,0.005619662348181009
mean_abs_error,delta,0.04144144058227539,0.0002896065707318485
mean_abs_residual,delta,0.04164164140820503,0.005720760673284531
mean_abs_error,delta,0.04164164140820503,0.000289739400614053
mean_abs_residual,delta,0.041841842234134674,0.005824196618050337
mean_abs_error,delta,0.041841842234134674,0.00028984827804379165
mean_abs_residual,delta,0.042042043060064316,0.005930326413363218
mean_abs_error,delta,0.042042043060064316,0.0002899861428886652
mean_abs_residual,delta,0.04224224388599396,0.006039647851139307
mean_abs_error,delta,0.04224224388599396,0.0002901073021348566
mean_abs_residual,delta,0.0424424409866333,0.00615124125033617
mean_abs_error,delta,0.0424424409866333,0.00029022590024396777
mean_abs_residual,delta,0.04264264181256294,0.0062651014886796474
mean_abs_error,delta,0.04264264181256294,0.00029032799648121
mean_abs_residual,delta,0.042842842638492584,0.00638065580278635
mean_abs_error,delta,0.042842842638492584,0.00029043832910247147
mean_abs_residual,delta,0.043043043464422226,0.006497928872704506
mean_abs_error,delta,0.043043043464422226,0.0002905466826632619
mean_abs_residual,delta,0.04324324429035187,0.006616378668695688
mean_abs_error,delta,0.04324324429035187,0.00029062890098430216
mean_abs_residual,delta,0.04344344511628151,0.006736203096807003
mean_abs_error,delta,0.04344344511628151,0.0002907010493800044
mean_abs_residual,delta,0.04364364221692085,0.006857308559119701
mean_abs_error,delta,0.04364364221692085,0.00029077709768898785
mean_abs_residual,delta,0.043843843042850494,0.006980385165661573
mean_abs_error,delta,0.043843843042850494,0.00029086897848173976
mean_abs_residual,delta,0.044044043868780136,0.0071057165041565895
mean_abs_error,delta,0.044044043868780136,0.0002909414761234075
mean_abs_residual,delta,0.04424424469470978,0.007232764270156622
mean_abs_error,delta,0.04424424469470978,0.00029101205291226506
mean_abs_residual,delta,0.04444444552063942,0.007361425552517176
mean_abs_error,delta,0.04444444552063942,0.00029110032483004034
mean_abs_residual,delta,0.04464464634656906,0.0074922991916537285
mean_abs_error,delta,0.04464464634656906,0.00029117416124790907
mean_abs_residual,delta,0.044844843447208405,0.007624305784702301
mean_abs_error,delta,0.044844843447208405,0.0002912823692895472
