kind,state,t,value
mean_abs_residual,delta,0.039839841425418854,0.08142253011465073
mean_abs_error,delta,0.039839841425418854,0.0037261308170855045
mean_abs_residual,delta,0.0400400385260582,0.08204597234725952
mean_abs_error,delta,0.0400400385260582,0.00373434997163713
mean_abs_residual,delta,0.04024023935198784,0.08265981078147888
mean_abs_error,delta,0.04024023935198784,0.0037424908950924873
mean_abs_residual,delta,0.04044044017791748,0.0832645446062088
mean_abs_error,delta,0.04044044017791748,0.0037506641820073128
mean_abs_residual,delta,0.04064064100384712,0.08386000990867615
mean_abs_error,delta,0.04064064100384712,0.003758827457204461
mean_abs_residual,delta,0.040840841829776764,0.08444572240114212
mean_abs_error,delta,0.040840841829776764,0.003767229849472642
mean_abs_residual,delta,0.041041042655706406,0.08502227813005447
mean_abs_error,delta,0.041041042655706406,0.003775588935241103
mean_abs_residual,delta,0.04124123975634575,0.08558990806341171
mean_abs_error,delta,0.04124123975634575,0.0037840339355170727
mean_abs_residual,delta,0.04144144058227539,0.08614835888147354
mean_abs_error,delta,0.04144144058227539,0.0037923739291727543
mean_abs_residual,delta,0.04164164140820503,0.08669675141572952
mean_abs_error,delta,0.04164164140820503,0.0038009744603186846
mean_abs_residual,delta,0.041841842234134674,0.08723651617765427
mean_abs_error,delta,0.041841842234134674,0.003809868125244975
mean_abs_residual,delta,0.042042043060064316,0.08776678144931793
mean_abs_error,delta,0.042042043060064316,0.003818908939138055
mean_abs_residual,delta,0.04224224388599396,0.08828780055046082
mean_abs_error,delta,0.04224224388599396,0.0038277902640402317
mean_abs_residual,delta,0.0424424409866333,0.0887993797659874
mean_abs_error,delta,0.0424424409866333,0.0038367167580872774
mean_abs_residual,delta,0.04264264181256294,0.08930207043886185
mean_abs_error,delta,0.04264264181256294,0.0038455838803201914
mean_abs_residual,delta,0.042842842638492584,0.08979548513889313
mean_abs_error,delta,0.042842842638492584,0.0038545536808669567
mean_abs_residual,delta,0.043043043464422226,0.09028007835149765
mean_abs_error,delta,0.043043043464422226,0.003863783786073327
mean_abs_residual,delta,0.04324324429035187,0.09075509011745453
mean_abs_error,delta,0.04324324429035187,0.0038728865329176188
mean_abs_residual,delta,0.04344344511628151,0.0912211686372757
mean_abs_error,delta,0.04344344511628151,0.003882572054862976
mean_abs_residual,delta,0.04364364221692085,0.09167830646038055
mean_abs_error,delta,0.04364364221692085,0.003892365610226989
mean_abs_residual,delta,0.043843843042850494,0.0921260267496109
mean_abs_error,delta,0.043843843042850494,0.003902158699929714
mean_abs_residual,delta,0.044044043868780136,0.09256530553102493
mean_abs_error,delta,0.044044043868780136,0.003911898471415043
mean_abs_residual,delta,0.04424424469470978,0.09299501776695251
mean_abs_error,delta,0.04424424469470978,0.003921709023416042
mean_abs_residual,delta,0.04444444552063942,0.09341593086719513
mean_abs_error,delta,0.04444444552063942,0.003931455314159393
mean_abs_residual,delta,0.04464464634656906,0.0938280001282692
mean_abs_error,delta,0.04464464634656906,0.003941113594919443
mean_abs_residual,delta,0.044844843447208405,0.09423106163740158
mean_abs_error,delta,0.044844843447208405,0.00395085709169507
mean_abs_residual,delta,0.045045044273138046,0.09462554007768631
mean_abs_error,delta,0.045045044273138046,0.0039605493657290936
mean_abs_residual,delta,0.04524524509906769,0.09501095116138458
mean_abs_error,delta,0.04524524509906769,0.0039703925140202045
mean_abs_residual,delta,0.04544544592499733,0.0953875333070755
mean_abs_error,delta,0.04544544592499733,0.00398042518645525
mean_abs_residual,delta,0.04564564675092697,0.09575510770082474
mean_abs_error,delta,0.04564564675092697,0.0039903875440359116
mean_abs_residual,delta,0.04584584757685661,0.0961143895983696
mean_abs_error,delta,0.04584584757685661,0.004000377841293812
mean_abs_residual,delta,0.046046044677495956,0.09646463394165039
mean_abs_error,delta,0.046046044677495956,0.00401033740490675
mean_abs_residual,delta,0.0462462455034256,0.09680638462305069
mean_abs_error,delta,0.0462462455034256,0.004020285792648792
mean_abs_residual,delta,0.04644644632935524,0.09713923186063766
mean_abs_error,delta,0.04644644632935524,0.004030243027955294
mean_abs_residual,delta,0.04664664715528488,0.09746380895376205
